level_0,index,year,state,state_po,office,candidate,party,candidatevotes,totalvotes,democratvotes,republicanvotes,last_name,first_name,suffix,nickname,bioguide_id
991,991,2014,TENNESSEE,TN,US HOUSE,"FINCHER, Stephen Lee",REPUBLICAN,122255,172595,96148.0,122255.0,FINCHER,STEPHEN,,,F000458
992,992,2014,TEXAS,TX,US HOUSE,"SMITH, Lamar Seeligson",REPUBLICAN,135660,188996,93041.0,135660.0,SMITH,LAMAR,,,S000583
993,993,2014,UTAH,UT,US HOUSE,"CHAFFETZ, Jason",REPUBLICAN,102952,142580,67425.0,102952.0,CHAFFETZ,JASON,,,C001076
994,994,2014,VIRGINIA,VA,US HOUSE,"BRAT, David A.",REPUBLICAN,148026,243351,139197.0,148026.0,BRAT,DAVID,,,B001290
995,995,2014,VERMONT,VT,US HOUSE,"WELCH, Peter",DEMOCRAT,123349,191504,123349.0,59432.0,WELCH,PETER,,,W000800
996,996,2014,WASHINGTON,WA,US HOUSE,"McDERMOTT, James A.",DEMOCRAT,203954,251875,203954.0,135470.0,MCDERMOTT,JAMES,,,M000404
997,997,2014,WISCONSIN,WI,US HOUSE,"SENSENBRENNER, Frank James, Jr.",REPUBLICAN,231160,332826,224920.0,231160.0,SENSENBRENNER,FRANK,JR,,S000244
998,998,2014,WEST VIRGINIA,WV,US HOUSE,"McKINLEY, David",REPUBLICAN,92491,144737,67687.0,92491.0,MCKINLEY,DAVID,,,M001180
999,999,2014,WYOMING,WY,US HOUSE,"LUMMIS, Cynthia M.",REPUBLICAN,113038,171153,37803.0,113038.0,LUMMIS,CYNTHIA,,,L000571
1000,1000,2016,ALASKA,AK,US HOUSE,"YOUNG, Donald Edwin",REPUBLICAN,155088,308198,111019.0,155088.0,YOUNG,DONALD,,,Y000033
1001,1001,2016,ALABAMA,AL,US HOUSE,"PALMER, Gary James",REPUBLICAN,245313,329306,229330.0,245313.0,PALMER,GARY,,,P000609
1002,1002,2016,ARKANSAS,AR,US HOUSE,"WOMACK, Steve",REPUBLICAN,217192,280907,111347.0,217192.0,WOMACK,STEVE,,,W000809
1003,1003,2016,ARIZONA,AZ,US HOUSE,"BIGGS, Andrew S.",REPUBLICAN,205184,320124,169055.0,205184.0,BIGGS,ANDREW,,,B001302
1004,1004,2016,CALIFORNIA,CA,US HOUSE,"LEE, Barbara",DEMOCRAT,293117,322871,293117.0,220133.0,LEE,BARBARA,,,L000551
1005,1005,2016,COLORADO,CO,US HOUSE,"POLIS, Jared",DEMOCRAT,260175,457312,260175.0,248230.0,POLIS,JARED,,,P000598
1006,1006,2016,CONNECTICUT,CT,US HOUSE,"DeLAURO, Rosa L.",DEMOCRAT,192274,309379,192274.0,124900.0,DELAURO,ROSA,,,D000216
1007,1007,2016,DELAWARE,DE,US HOUSE,"BLUNT ROCHESTER, Lisa",DEMOCRAT,233554,420617,233554.0,172301.0,BLUNT ROCHESTER,LISA,,,B001303
1008,1008,2016,FLORIDA,FL,US HOUSE,"RUTHERFORD, John Henry",REPUBLICAN,287509,409662,222914.0,287509.0,RUTHERFORD,JOHN,,,R000609
1009,1009,2016,GEORGIA,GA,US HOUSE,"COLLINS, Doug",REPUBLICAN,256535,256535,253781.0,256535.0,COLLINS,DOUG,,,C001093
1010,1010,2016,HAWAII,HI,US HOUSE,"GABBARD, Tulsi",DEMOCRAT,170848,224133,170848.0,45958.0,GABBARD,TULSI,,,G000571
1011,1011,2016,IOWA,IA,US HOUSE,"KING, Steve",REPUBLICAN,226719,370259,198571.0,226719.0,KING,STEVE,,,K000362
1012,1012,2016,IDAHO,ID,US HOUSE,"LABRADOR, Raúl R.",REPUBLICAN,242252,355357,113052.0,242252.0,LABRADOR,RAÚL,,,L000573
1013,1013,2016,ILLINOIS,IL,US HOUSE,"SHIMKUS, John M.",REPUBLICAN,274554,274554,250584.0,274554.0,SHIMKUS,JOHN,,,S000364
1014,1014,2016,INDIANA,IN,US HOUSE,"BROOKS, Susan",REPUBLICAN,221957,361135,207515.0,221957.0,BROOKS,SUSAN,,,B001284
1015,1015,2016,KANSAS,KS,US HOUSE,"JENKINS, Lynn",REPUBLICAN,181228,297401,139300.0,181228.0,JENKINS,LYNN,,,J000290
1016,1016,2016,KENTUCKY,KY,US HOUSE,"GUTHRIE, Brett",REPUBLICAN,251825,251825,212401.0,251825.0,GUTHRIE,BRETT,,,G000558
1017,1017,2016,LOUISIANA,LA,US HOUSE,"SCALISE, Steve",REPUBLICAN,243645,326788,198289.0,243645.0,SCALISE,STEVE,,,S001176
1018,1018,2016,MASSACHUSETTS,MA,US HOUSE,"MOULTON, Seth",DEMOCRAT,308923,415749,308923.0,127803.0,MOULTON,SETH,,,M001196
1019,1019,2016,MARYLAND,MD,US HOUSE,"HOYER, Steny Hamilton",DEMOCRAT,242989,360634,242989.0,242574.0,HOYER,STENY,,,H000874
1020,1020,2016,MAINE,ME,US HOUSE,"PINGREE, Chellie",DEMOCRAT,227546,406942,227546.0,192878.0,PINGREE,CHELLIE,,,P000597
1021,1021,2016,MICHIGAN,MI,US HOUSE,"LAWRENCE, Brenda L",DEMOCRAT,244135,310974,244135.0,215132.0,LAWRENCE,BRENDA,,,L000581
1022,1022,2016,MINNESOTA,MN,US HOUSE,"ELLISON, Keith",DEMOCRAT,249957,361875,249957.0,235385.0,ELLISON,KEITH,,,E000288
1023,1023,2016,MISSOURI,MO,US HOUSE,"LUETKEMEYER, Blaine",REPUBLICAN,249865,368333,236993.0,249865.0,LUETKEMEYER,BLAINE,,,L000569
1024,1024,2016,MISSISSIPPI,MS,US HOUSE,"HARPER, Gregg",REPUBLICAN,209490,316445,192343.0,209490.0,HARPER,GREGG,,,H001045
1025,1025,2016,MONTANA,MT,US HOUSE,"ZINKE, Ryan",REPUBLICAN,285358,507831,205919.0,285358.0,ZINKE,RYAN,,,Z000018
1026,1026,2016,NORTH CAROLINA,NC,US HOUSE,"PRICE, David Eugene",DEMOCRAT,279380,409541,279380.0,230405.0,PRICE,DAVID,,,P000523
1027,1027,2016,NORTH DAKOTA,ND,US HOUSE,"CRAMER, Kevin",REPUBLICAN,233980,338459,80377.0,233980.0,CRAMER,KEVIN,,,C001096
1028,1028,2016,NEBRASKA,NE,US HOUSE,"SMITH, Adrian",REPUBLICAN,226720,226720,137602.0,226720.0,SMITH,ADRIAN,,,S001172
1029,1029,2016,NEW HAMPSHIRE,NH,US HOUSE,"KUSTER, Ann McLane",DEMOCRAT,174371,350509,174371.0,158825.0,KUSTER,ANN,,,K000382
1030,1030,2016,NEW JERSEY,NJ,US HOUSE,"SMITH, Christopher Henry",REPUBLICAN,211992,332684,190856.0,211992.0,SMITH,CHRISTOPHER,,,S000522
1031,1031,2016,NEW MEXICO,NM,US HOUSE,"LUJAN GRISHAM, Michelle",DEMOCRAT,181088,277967,181088.0,143515.0,LUJAN GRISHAM,MICHELLE,,,L000580
1032,1032,2016,NEVADA,NV,US HOUSE,"AMODEI, Mark E.",REPUBLICAN,182676,313336,146869.0,182676.0,AMODEI,MARK,,,A000369
1033,1033,2016,NEW YORK,NY,US HOUSE,"MALONEY, Carolyn Bosher",DEMOCRAT,230153,312289,230153.0,175509.0,MALONEY,CAROLYN,,,M000087
1034,1034,2016,OHIO,OH,US HOUSE,"TIBERI, Patrick (Pat)",REPUBLICAN,251266,377534,242917.0,251266.0,TIBERI,PATRICK,,PAT,T000462
1035,1035,2016,OKLAHOMA,OK,US HOUSE,"LUCAS, Frank D.",REPUBLICAN,227525,290615,103273.0,227525.0,LUCAS,FRANK,,,L000491
1036,1036,2016,OREGON,OR,US HOUSE,"BLUMENAUER, Earl",DEMOCRAT,274687,382355,274687.0,272952.0,BLUMENAUER,EARL,,,B000574
1037,1037,2016,PENNSYLVANIA,PA,US HOUSE,"EVANS, Dwight",DEMOCRAT,322514,357645,322514.0,293684.0,EVANS,DWIGHT,,,E000296
1038,1038,2016,RHODE ISLAND,RI,US HOUSE,"LANGEVIN, James",DEMOCRAT,133108,229148,133108.0,71023.0,LANGEVIN,JAMES,,,L000559
1039,1039,2016,SOUTH CAROLINA,SC,US HOUSE,"GOWDY, Trey",REPUBLICAN,198648,295670,177947.0,198648.0,GOWDY,TREY,,,G000566
1040,1040,2016,SOUTH DAKOTA,SD,US HOUSE,"NOEM, Kristi",REPUBLICAN,237163,369973,132810.0,237163.0,NOEM,KRISTI,,,N000184
1041,1041,2016,TENNESSEE,TN,US HOUSE,"DUNCAN, John J., Jr.",REPUBLICAN,212455,280856,171631.0,212455.0,DUNCAN,JOHN,JR,,D000533
1042,1042,2016,TEXAS,TX,US HOUSE,"BRADY, Kevin Patrick",REPUBLICAN,236379,236379,170502.0,236379.0,BRADY,KEVIN,,,B000755
1043,1043,2016,UTAH,UT,US HOUSE,"CHAFFETZ, Jason",REPUBLICAN,209589,285305,113413.0,209589.0,CHAFFETZ,JASON,,,C001076
1044,1044,2016,VIRGINIA,VA,US HOUSE,"CONNOLLY, Gerald E. (Gerry)",DEMOCRAT,247818,282003,247818.0,230213.0,CONNOLLY,GERALD,,GERRY,C001078
1045,1045,2016,VERMONT,VT,US HOUSE,"WELCH, Peter",DEMOCRAT,264414,320467,264414.0,,WELCH,PETER,,,W000800
1046,1046,2016,WASHINGTON,WA,US HOUSE,"JAYAPAL, Pramila",DEMOCRAT,212010,378754,212010.0,193457.0,JAYAPAL,PRAMILA,,,J000298
1047,1047,2016,WISCONSIN,WI,US HOUSE,"POCAN, Mark",DEMOCRAT,273537,398060,273537.0,260706.0,POCAN,MARK,,,P000607
1048,1048,2016,WEST VIRGINIA,WV,US HOUSE,"McKINLEY, David",REPUBLICAN,163469,237003,101207.0,163469.0,MCKINLEY,DAVID,,,M001180
1049,1049,2016,WYOMING,WY,US HOUSE,"CHENEY, Liz",REPUBLICAN,156176,258788,75466.0,156176.0,CHENEY,LIZ,,,C001109
1050,1050,2018,ALASKA,AK,US HOUSE,"YOUNG, Donald Edwin",REPUBLICAN,149779,282166,131199.0,149779.0,YOUNG,DONALD,,,Y000033
1051,1051,2018,ALABAMA,AL,US HOUSE,"PALMER, Gary James",REPUBLICAN,192542,278328,185010.0,192542.0,PALMER,GARY,,,P000609
1052,1052,2018,ARKANSAS,AR,US HOUSE,"WOMACK, Steve",REPUBLICAN,148717,229708,116135.0,148717.0,WOMACK,STEVE,,,W000809
1053,1053,2018,ARIZONA,AZ,US HOUSE,"GOSAR, Paul",REPUBLICAN,188842,277035,161000.0,188842.0,GOSAR,PAUL,,,G000565
1054,1054,2018,CALIFORNIA,CA,US HOUSE,"PELOSI, Nancy",DEMOCRAT,275292,317072,275292.0,184401.0,PELOSI,NANCY,,,P000197
1055,1055,2018,COLORADO,CO,US HOUSE,"DeGETTE, Diana",DEMOCRAT,272886,369693,272886.0,224038.0,DEGETTE,DIANA,,,D000197
1056,1056,2018,CONNECTICUT,CT,US HOUSE,"HIMES, James A.",DEMOCRAT,168726,275651,168726.0,115146.0,HIMES,JAMES,,,H001047
1057,1057,2018,DELAWARE,DE,US HOUSE,"BLUNT ROCHESTER, Lisa",DEMOCRAT,227353,352737,227353.0,125384.0,BLUNT ROCHESTER,LISA,,,B001303
1058,1058,2018,FLORIDA,FL,US HOUSE,"RUTHERFORD, John Henry",REPUBLICAN,248420,381249,202659.0,248420.0,RUTHERFORD,JOHN,,,R000609
1059,1059,2018,GEORGIA,GA,US HOUSE,"LEWIS, John R.",DEMOCRAT,275406,275406,275406.0,224661.0,LEWIS,JOHN,,,L000287
1060,1060,2018,HAWAII,HI,US HOUSE,"GABBARD, Tulsi",DEMOCRAT,153271,198121,153271.0,44850.0,GABBARD,TULSI,,,G000571
1061,1061,2018,IOWA,IA,US HOUSE,"AXNE, Cynthia",DEMOCRAT,175642,356241,175642.0,167933.0,AXNE,CYNTHIA,,,A000378
1062,1062,2018,IDAHO,ID,US HOUSE,"FULCHER, Russell",REPUBLICAN,197719,315069,110381.0,197719.0,FULCHER,RUSSELL,,,F000469
1063,1063,2018,ILLINOIS,IL,US HOUSE,"DAVIS, Danny K.",DEMOCRAT,215746,246243,215746.0,195927.0,DAVIS,DANNY,,,D000096
1064,1064,2018,INDIANA,IN,US HOUSE,"BROOKS, Susan",REPUBLICAN,180035,317177,159611.0,180035.0,BROOKS,SUSAN,,,B001284
1065,1065,2018,KANSAS,KS,US HOUSE,"DAVIDS, Sharice",DEMOCRAT,170518,318301,170518.0,153082.0,DAVIDS,SHARICE,,,D000629
1066,1066,2018,KENTUCKY,KY,US HOUSE,"YARMUTH, John",DEMOCRAT,173002,278720,173002.0,172167.0,YARMUTH,JOHN,,,Y000062
1067,1067,2018,LOUISIANA,LA,US HOUSE,"SCALISE, Steve",REPUBLICAN,192555,269325,190182.0,192555.0,SCALISE,STEVE,,,S001176
1068,1068,2018,MASSACHUSETTS,MA,US HOUSE,"LYNCH, Stephen F.",DEMOCRAT,259159,263307,259159.0,131463.0,LYNCH,STEPHEN,,,L000562
1069,1069,2018,MARYLAND,MD,US HOUSE,"RASKIN, Jamie Ben",DEMOCRAT,217679,319330,217679.0,183662.0,RASKIN,JAMIE,,,R000606
1070,1070,2018,MAINE,ME,US HOUSE,"PINGREE, Chellie",DEMOCRAT,201195,342053,201195.0,136326.0,PINGREE,CHELLIE,,,P000597
1071,1071,2018,MICHIGAN,MI,US HOUSE,"LAWRENCE, Brenda L",DEMOCRAT,214334,264994,214334.0,187251.0,LAWRENCE,BRENDA,,,L000581
1072,1072,2018,MINNESOTA,MN,US HOUSE,"OMAR, Ilhan",DEMOCRATIC-FARMER-LABOR,267703,343358,,192931.0,OMAR,ILHAN,,,O000173
1073,1073,2018,MISSOURI,MO,US HOUSE,"CLAY, William Lacy, Jr.",DEMOCRAT,219781,274375,219781.0,211243.0,CLAY,WILLIAM,JR,,C001049
1074,1074,2018,MISSISSIPPI,MS,US HOUSE,"GUEST, Michael",REPUBLICAN,160284,257271,158921.0,160284.0,GUEST,MICHAEL,,,G000591
1075,1075,2018,MONTANA,MT,US HOUSE,"GIANFORTE, Greg",REPUBLICAN,256661,504421,233284.0,256661.0,GIANFORTE,GREG,,,G000584
1076,1076,2018,NORTH CAROLINA,NC,US HOUSE,"PRICE, David Eugene",DEMOCRAT,247067,341403,247067.0,187901.0,PRICE,DAVID,,,P000523
1077,1077,2018,NORTH DAKOTA,ND,US HOUSE,"ARMSTRONG, Kelly",REPUBLICAN,193568,321532,,193568.0,ARMSTRONG,KELLY,,,A000377
1078,1078,2018,NEBRASKA,NE,US HOUSE,"SMITH, Adrian",REPUBLICAN,163650,213304,121770.0,163650.0,SMITH,ADRIAN,,,S001172
1079,1079,2018,NEW HAMPSHIRE,NH,US HOUSE,"PAPPAS, Chris",DEMOCRAT,155884,291039,155884.0,130996.0,PAPPAS,CHRIS,,,P000614
1080,1080,2018,NEW JERSEY,NJ,US HOUSE,"SHERRILL, Mikie",DEMOCRAT,183684,323574,183684.0,163065.0,SHERRILL,MIKIE,,,S001207
1081,1081,2018,NEW MEXICO,NM,US HOUSE,"LUJÁN, Ben Ray",DEMOCRAT,155201,244893,155201.0,97767.0,LUJÁN,BEN,,,L000570
1082,1082,2018,NEVADA,NV,US HOUSE,"AMODEI, Mark E.",REPUBLICAN,167435,287537,148501.0,167435.0,AMODEI,MARK,,,A000369
1083,1083,2018,NEW YORK,NY,US HOUSE,"MALONEY, Carolyn Bosher",DEMOCRAT,205858,251877,205858.0,121562.0,MALONEY,CAROLYN,,,M000087
1084,1084,2018,OHIO,OH,US HOUSE,"FUDGE, Marcia L.",DEMOCRAT,206138,250660,206138.0,176569.0,FUDGE,MARCIA,,,F000455
1085,1085,2018,OKLAHOMA,OK,US HOUSE,"LUCAS, Frank D.",REPUBLICAN,172913,234065,121149.0,172913.0,LUCAS,FRANK,,,L000491
1086,1086,2018,OREGON,OR,US HOUSE,"BLUMENAUER, Earl",DEMOCRAT,279019,384326,279019.0,207597.0,BLUMENAUER,EARL,,,B000574
1087,1087,2018,PENNSYLVANIA,PA,US HOUSE,"EVANS, Dwight",DEMOCRAT,287610,307997,287610.0,178533.0,EVANS,DWIGHT,,,E000296
1088,1088,2018,RHODE ISLAND,RI,US HOUSE,"LANGEVIN, James",DEMOCRAT,126476,199197,126476.0,72271.0,LANGEVIN,JAMES,,,L000559
1089,1089,2018,SOUTH CAROLINA,SC,US HOUSE,"DUNCAN, Jeff",REPUBLICAN,153338,226204,145455.0,153338.0,DUNCAN,JEFF,,,D000615
1090,1090,2018,SOUTH DAKOTA,SD,US HOUSE,"JOHNSON, Dustin",REPUBLICAN,202446,335471,120816.0,202446.0,JOHNSON,DUSTIN,,,J000301
1091,1091,2018,TENNESSEE,TN,US HOUSE,"COOPER, James Hayes Shofner",DEMOCRAT,177923,262248,177923.0,172856.0,COOPER,JAMES,,,C000754
1092,1092,2018,TEXAS,TX,US HOUSE,"BRADY, Kevin Patrick",REPUBLICAN,200619,273170,168421.0,200619.0,BRADY,KEVIN,,,B000755
1093,1093,2018,UTAH,UT,US HOUSE,"CURTIS, John R.",REPUBLICAN,174856,258858,134964.0,174856.0,CURTIS,JOHN,,,C001114
1094,1094,2018,VIRGINIA,VA,US HOUSE,"BEYER, Donald Sternoff Jr.",DEMOCRAT,247137,324748,247137.0,183250.0,BEYER,DONALD,JR,,B001292
1095,1095,2018,VERMONT,VT,US HOUSE,"WELCH, Peter",DEMOCRAT,188547,272451,188547.0,70705.0,WELCH,PETER,,,W000800
1096,1096,2018,WASHINGTON,WA,US HOUSE,"JAYAPAL, Pramila",DEMOCRAT,329800,394681,329800.0,175422.0,JAYAPAL,PRAMILA,,,J000298
1097,1097,2018,WISCONSIN,WI,US HOUSE,"POCAN, Mark",DEMOCRAT,309116,317295,309116.0,225619.0,POCAN,MARK,,,P000607
1098,1098,2018,WEST VIRGINIA,WV,US HOUSE,"McKINLEY, David",REPUBLICAN,127997,198214,88011.0,127997.0,MCKINLEY,DAVID,,,M001180
1099,1099,2018,WYOMING,WY,US HOUSE,"CHENEY, Liz",REPUBLICAN,127963,201245,59903.0,127963.0,CHENEY,LIZ,,,C001109
1100,1100,2020,ALASKA,AK,US HOUSE,"YOUNG, Donald Edwin",REPUBLICAN,192126,353165,159856.0,192126.0,YOUNG,DONALD,,,Y000033
1101,1101,2020,ALABAMA,AL,US HOUSE,"PALMER, Gary James",REPUBLICAN,274160,282261,225742.0,274160.0,PALMER,GARY,,,P000609
1102,1102,2020,ARKANSAS,AR,US HOUSE,"CRAWFORD, Rick",REPUBLICAN,237596,237596,148410.0,237596.0,CRAWFORD,RICK,,,C001087
1103,1103,2020,ARIZONA,AZ,US HOUSE,"GOSAR, Paul",REPUBLICAN,278002,398623,217094.0,278002.0,GOSAR,PAUL,,,G000565
1104,1104,2020,CALIFORNIA,CA,US HOUSE,"LEE, Barbara",DEMOCRAT,327863,362818,327863.0,247291.0,LEE,BARBARA,,,L000551
1105,1105,2020,COLORADO,CO,US HOUSE,"DeGETTE, Diana",DEMOCRAT,331621,450290,331621.0,285606.0,DEGETTE,DIANA,,,D000197
1106,1106,2020,CONNECTICUT,CT,US HOUSE,"HIMES, James A.",DEMOCRAT,224432,360716,224432.0,151988.0,HIMES,JAMES,,,H001047
1107,1107,2020,DISTRICT OF COLUMBIA,DC,US HOUSE,"NORTON, Eleanor Holmes",DEMOCRAT,281831,344177,281831.0,,NORTON,ELEANOR,,,N000147
1108,1108,2020,DELAWARE,DE,US HOUSE,"BLUNT ROCHESTER, Lisa",DEMOCRAT,281382,488270,281382.0,196392.0,BLUNT ROCHESTER,LISA,,,B001303
1109,1109,2020,FLORIDA,FL,US HOUSE,"WEBSTER, Daniel A.",REPUBLICAN,316979,475073,253661.0,316979.0,WEBSTER,DANIEL,,,W000806
1110,1110,2020,GEORGIA,GA,US HOUSE,"WILLIAMS, Nikema",DEMOCRAT,301857,354503,301857.0,292750.0,WILLIAMS,NIKEMA,,,W000788
1111,1111,2020,HAWAII,HI,US HOUSE,"CASE, Ed",DEMOCRAT,183245,283408,183245.0,84027.0,CASE,ED,,,C001055
1112,1112,2020,IOWA,IA,US HOUSE,"FEENSTRA, Randy",REPUBLICAN,237369,401495,219205.0,237369.0,FEENSTRA,RANDY,,,F000446
1113,1113,2020,IDAHO,ID,US HOUSE,"FULCHER, Russell",REPUBLICAN,310736,458576,131380.0,310736.0,FULCHER,RUSSELL,,,F000469
1114,1114,2020,ILLINOIS,IL,US HOUSE,"SCHAKOWSKY, Janice D.",DEMOCRAT,262045,369170,262045.0,261840.0,SCHAKOWSKY,JANICE,,,S001145
1115,1115,2020,INDIANA,IN,US HOUSE,"BAIRD, James",REPUBLICAN,225531,338515,191226.0,225531.0,BAIRD,JAMES,,,B001307
1116,1116,2020,KANSAS,KS,US HOUSE,"DAVIDS, Sharice",DEMOCRAT,220049,410418,220049.0,208229.0,DAVIDS,SHARICE,,,D000629
1117,1117,2020,KENTUCKY,KY,US HOUSE,"MASSIE, Thomas",REPUBLICAN,256613,382509,230672.0,256613.0,MASSIE,THOMAS,,,M001184
1118,1118,2020,LOUISIANA,LA,US HOUSE,"SCALISE, Steve",REPUBLICAN,270330,374369,201636.0,270330.0,SCALISE,STEVE,,,S001176
1119,1119,2020,MASSACHUSETTS,MA,US HOUSE,"LYNCH, Stephen F.",DEMOCRAT,310940,433545,310940.0,160474.0,LYNCH,STEPHEN,,,L000562
1120,1120,2020,MARYLAND,MD,US HOUSE,"BROWN, Anthony Gregory",DEMOCRAT,282119,354529,282119.0,250901.0,BROWN,ANTHONY,,,B001304
1121,1121,2020,MAINE,ME,US HOUSE,"PINGREE, Chellie",DEMOCRAT,271004,447981,271004.0,175228.0,PINGREE,CHELLIE,,,P000597
1122,1122,2020,MICHIGAN,MI,US HOUSE,"MCCLAIN, Lisa C.",REPUBLICAN,271607,409786,271370.0,271607.0,MCCLAIN,LISA,,,M001136
1123,1123,2020,MINNESOTA,MN,US HOUSE,"EMMER, Thomas Earl II",REPUBLICAN,270901,412307,255924.0,270901.0,EMMER,THOMAS,II,,E000294
1124,1124,2020,MISSOURI,MO,US HOUSE,"LUETKEMEYER, Blaine",REPUBLICAN,282866,407348,249087.0,282866.0,LUETKEMEYER,BLAINE,,,L000569
1125,1125,2020,MISSISSIPPI,MS,US HOUSE,"PALAZZO, Steven",REPUBLICAN,255971,255971,196224.0,255971.0,PALAZZO,STEVEN,,,P000601
1126,1126,2020,MONTANA,MT,US HOUSE,"ROSENDALE, Matthew M., Sr.",REPUBLICAN,339169,601509,262340.0,339169.0,ROSENDALE,MATTHEW,SR,,R000103
1127,1127,2020,NORTH CAROLINA,NC,US HOUSE,"ADAMS, Alma",DEMOCRAT,341457,341457,341457.0,284095.0,ADAMS,ALMA,,,A000370
1128,1128,2020,NORTH DAKOTA,ND,US HOUSE,"ARMSTRONG, Kelly",REPUBLICAN,245229,355598,,245229.0,ARMSTRONG,KELLY,,,A000377
1129,1129,2020,NEBRASKA,NE,US HOUSE,"SMITH, Adrian",REPUBLICAN,225157,286770,155706.0,225157.0,SMITH,ADRIAN,,,S001172
1130,1130,2020,NEW HAMPSHIRE,NH,US HOUSE,"KUSTER, Ann McLane",DEMOCRAT,208289,386441,208289.0,185159.0,KUSTER,ANN,,,K000382
1131,1131,2020,NEW JERSEY,NJ,US HOUSE,"SMITH, Christopher Henry",REPUBLICAN,254103,424368,241522.0,254103.0,SMITH,CHRISTOPHER,,,S000522
1132,1132,2020,NEW MEXICO,NM,US HOUSE,"HAALAND, Debra",DEMOCRAT,186953,321290,186953.0,142283.0,HAALAND,DEBRA,,,H001080
1133,1133,2020,NEVADA,NV,US HOUSE,"AMODEI, Mark E.",REPUBLICAN,216078,382673,203421.0,216078.0,AMODEI,MARK,,,A000369
1134,1134,2020,NEW YORK,NY,US HOUSE,"MALONEY, Carolyn Bosher",DEMOCRAT,265172,336079,265172.0,192619.0,MALONEY,CAROLYN,,,M000087
1135,1135,2020,OHIO,OH,US HOUSE,"LATTA, Robert E.",REPUBLICAN,257019,377981,242098.0,257019.0,LATTA,ROBERT,,,L000566
1136,1136,2020,OKLAHOMA,OK,US HOUSE,"LUCAS, Frank D.",REPUBLICAN,242677,309178,145658.0,242677.0,LUCAS,FRANK,,,L000491
1137,1137,2020,OREGON,OR,US HOUSE,"BLUMENAUER, Earl",DEMOCRAT,343574,470506,343574.0,273835.0,BLUMENAUER,EARL,,,B000574
1138,1138,2020,PENNSYLVANIA,PA,US HOUSE,"EVANS, Dwight",DEMOCRAT,341708,375379,341708.0,267789.0,EVANS,DWIGHT,,,E000296
1139,1139,2020,RHODE ISLAND,RI,US HOUSE,"CICILLINE, David N.",DEMOCRAT,158550,223860,158550.0,109894.0,CICILLINE,DAVID,,,C001084
1140,1140,2020,SOUTH CAROLINA,SC,US HOUSE,"DUNCAN, Jeff",REPUBLICAN,237544,333564,210627.0,237544.0,DUNCAN,JEFF,,,D000615
1141,1141,2020,SOUTH DAKOTA,SD,US HOUSE,"JOHNSON, Dustin",REPUBLICAN,321984,397732,,321984.0,JOHNSON,DUSTIN,,,J000301
1142,1142,2020,TENNESSEE,TN,US HOUSE,"ROSE, John",REPUBLICAN,257572,349578,252155.0,257572.0,ROSE,JOHN,,,R000612
1143,1143,2020,TEXAS,TX,US HOUSE,"BRADY, Kevin Patrick",REPUBLICAN,277327,382471,205780.0,277327.0,BRADY,KEVIN,,,B000755
1144,1144,2020,UTAH,UT,US HOUSE,"CURTIS, John R.",REPUBLICAN,246674,358927,175923.0,246674.0,CURTIS,JOHN,,,C001114
1145,1145,2020,VIRGINIA,VA,US HOUSE,"BEYER, Donald Sternoff Jr.",DEMOCRAT,301454,397745,301454.0,271851.0,BEYER,DONALD,JR,,B001292
1146,1146,2020,VERMONT,VT,US HOUSE,"WELCH, Peter",DEMOCRAT,238827,370968,238827.0,95830.0,WELCH,PETER,,,W000800
1147,1147,2020,WASHINGTON,WA,US HOUSE,"JAYAPAL, Pramila",DEMOCRAT,387109,466462,387109.0,247815.0,JAYAPAL,PRAMILA,,,J000298
1148,1148,2020,WISCONSIN,WI,US HOUSE,"POCAN, Mark",DEMOCRAT,318523,457205,318523.0,268173.0,POCAN,MARK,,,P000607
1149,1149,2020,WEST VIRGINIA,WV,US HOUSE,"McKINLEY, David",REPUBLICAN,180488,261723,100799.0,180488.0,MCKINLEY,DAVID,,,M001180
1150,1150,2020,WYOMING,WY,US HOUSE,"CHENEY, Liz",REPUBLICAN,185732,278503,66576.0,185732.0,CHENEY,LIZ,,,C001109
